date,min,max,normal_min,normal_max,precipitation,precipitation_normal
19550520,70,82,71.7,85,21.97,7.46
19550521,69,82,71.8,85.1,21.97,7.49
19550522,70,82,71.9,85.2,21.97,7.52
19550523,70,81,72,85.2,21.97,7.54
19550524,70,82,72,85.3,21.97,7.57
19550525,72,78,72.1,85.4,21.97,7.59
19550526,70,78,72.2,85.5,21.98,7.62
19550527,68,75,72.3,85.5,22.39,7.64
19550528,69,81,72.4,85.6,22.39,7.66
19550529,71,80,72.5,85.7,22.39,7.69
19550530,70,81,72.6,85.8,22.39,7.71
19550531,70,81,72.7,85.9,22.39,7.73
19550601,70,80,72.8,85.9,22.39,7.75
19550602,71,80,72.9,86,22.39,7.77
19550603,70,81,73,86.1,22.39,7.79
19550604,70,81,73,86.2,22.39,7.81
19550605,67,83,73.1,86.3,22.39,7.82
19550606,65,82,73.2,86.3,22.39,7.84
19550607,69,83,73.3,86.4,22.39,7.86
19550608,69,81,73.4,86.5,22.39,7.88
19550609,71,81,73.5,86.5,22.39,7.89
19550610,70,81,73.5,86.6,22.39,7.9
19550611,71,81,73.6,86.7,22.39,7.92
19550612,70,81,73.7,86.8,22.39,7.94
19550613,69,81,73.7,86.8,22.41,7.95
19550614,70,83,73.8,86.9,22.43,7.97
19550615,71,82,73.9,86.9,22.43,7.99
19550616,72,82,73.9,87,22.43,8
19550617,72,80,74,87.1,22.43,8.02
19550618,72,82,74,87.1,22.43,8.04
19550619,71,81,74.1,87.2,22.43,8.05
19550620,70,81,74.1,87.2,22.43,8.07
19550621,69,82,74.2,87.3,22.43,8.08
19550622,69,81,74.2,87.3,22.45,8.1
19550623,70,80,74.3,87.4,22.47,8.11
19550624,73,81,74.3,87.4,22.47,8.13
19550625,72,82,74.3,87.4,22.47,8.15
19550626,70,82,74.4,87.5,22.47,8.16
19550627,71,81,74.4,87.5,22.47,8.18
19550628,72,82,74.4,87.5,22.47,8.2
19550629,70,81,74.5,87.6,22.47,8.21
19550630,71,83,74.5,87.6,22.47,8.23
19550701,70,81,74.5,87.7,22.47,8.25
19550702,70,82,74.6,87.7,22.47,8.26
19550703,72,83,74.6,87.7,22.47,8.28
19550704,72,84,74.6,87.7,22.47,8.29
19550705,69,84,74.7,87.8,22.47,8.31
19550706,70,84,74.7,87.8,22.47,8.33
19550707,70,85,74.7,87.8,22.47,8.35
19550708,72,83,74.8,87.9,22.47,8.36
19550709,72,83,74.8,87.9,22.47,8.38
19550710,73,83,74.9,87.9,22.47,8.4
19550711,73,82,74.9,87.9,22.47,8.41
19550712,72,82,74.9,88,22.49,8.43
19550713,72,81,75,88,22.5,8.44
19550714,71,83,75,88,22.5,8.46
19550715,72,82,75,88.1,22.54,8.47
19550716,70,82,75.1,88.1,22.55,8.49
19550717,71,83,75.1,88.1,22.55,8.51
19550718,71,83,75.2,88.2,22.55,8.52
19550719,72,83,75.2,88.2,22.55,8.54
19550720,70,82,75.3,88.2,22.55,8.55
19550721,71,83,75.3,88.2,22.55,8.57
19550722,67,83,75.3,88.3,22.55,8.59
19550723,66,84,75.4,88.3,22.55,8.61
19550724,71,84,75.4,88.3,22.55,8.63
19550725,72,83,75.5,88.4,22.55,8.64
19550726,71,83,75.5,88.4,22.55,8.66
19550727,70,82,75.5,88.4,22.69,8.68
19550728,70,83,75.6,88.5,22.7,8.7
19550729,72,82,75.6,88.5,22.7,8.71
19550730,72,83,75.6,88.5,22.7,8.73
19550731,72,83,75.7,88.6,22.7,8.75
19550801,72,83,75.7,88.6,22.7,8.77
19550802,70,80,75.7,88.6,22.9,8.79
19550803,71,84,75.7,88.6,22.91,8.81
19550804,72,83,75.7,88.7,22.91,8.83
19550805,73,84,75.8,88.7,22.91,8.85
19550806,73,83,75.8,88.7,22.91,8.87
19550807,71,82,75.8,88.7,22.91,8.89
19550808,72,80,75.8,88.8,22.91,8.9
19550809,72,83,75.8,88.8,22.91,8.92
19550810,71,82,75.8,88.8,22.91,8.94
19550811,71,83,75.8,88.8,22.91,8.96
19550812,71,83,75.8,88.8,22.91,8.99
19550813,70,84,75.8,88.8,22.94,9.01
19550814,69,82,75.7,88.9,23.02,9.04
19550815,72,82,75.7,88.9,23.02,9.07
19550816,73,82,75.7,88.9,23.02,9.1
19550817,70,82,75.7,88.9,23.04,9.13
19550818,70,81,75.7,88.9,23.15,9.16
19550819,68,82,75.6,88.9,23.17,9.19
19550820,70,84,75.6,88.9,23.17,9.22
19550821,72,85,75.6,88.9,23.17,9.25
19550822,72,83,75.5,88.9,23.17,9.28
19550823,71,82,75.5,88.9,23.17,9.31
19550824,71,82,75.4,88.9,23.29,9.34
19550825,72,81,75.4,88.9,23.29,9.38
19550826,71,82,75.4,88.8,23.29,9.41
19550827,70,82,75.3,88.8,23.29,9.44
19550828,71,83,75.3,88.8,23.29,9.47
19550829,71,84,75.2,88.8,23.29,9.51
19550830,72,82,75.2,88.8,23.29,9.55
19550831,71,83,75.2,88.8,23.29,9.59
19550901,70,83,75.1,88.7,23.31,9.62
19550902,72,84,75.1,88.7,23.31,9.66
19550903,70,82,75.1,88.7,23.32,9.7
19550904,69,84,75,88.7,23.39,9.73
19550905,69,85,75,88.7,23.39,9.77
19550906,69,84,75,88.6,23.39,9.8
19550907,68,84,74.9,88.6,23.39,9.84
19550908,68,83,74.9,88.6,23.39,9.87
19550909,68,85,74.9,88.6,23.39,9.9
19550910,70,86,74.9,88.6,23.39,9.93
19550911,72,84,74.8,88.5,23.39,9.96
19550912,73,84,74.8,88.5,23.39,9.99
19550913,73,83,74.8,88.5,23.39,10.02
19550914,73,84,74.8,88.5,23.39,10.05
19550915,74,85,74.8,88.4,23.39,10.07
19550916,72,84,74.7,88.4,23.39,10.1
19550917,72,84,74.7,88.4,23.39,10.13
19550918,73,84,74.7,88.4,23.39,10.15
19550919,69,83,74.7,88.3,23.39,10.18
19550920,68,83,74.7,88.3,23.45,10.21
19550921,68,82,74.7,88.3,23.46,10.23
19550922,70,84,74.7,88.2,23.47,10.26
19550923,69,82,74.7,88.2,23.51,10.29
19550924,68,83,74.7,88.2,23.51,10.31
19550925,69,83,74.7,88.1,23.51,10.34
19550926,74,82,74.7,88.1,23.51,10.37
19550927,73,83,74.6,88.1,23.51,10.39
19550928,70,82,74.6,88,23.51,10.42
19550929,72,82,74.6,88,23.51,10.45
19550930,72,82,74.6,88,23.51,10.47
19551001,70,82,74.6,87.9,23.51,10.5
19551002,72,83,74.6,87.9,23.51,10.53
19551003,72,80,74.5,87.8,23.51,10.56
19551004,70,82,74.5,87.8,23.53,10.59
19551005,70,81,74.5,87.7,23.53,10.63
19551006,71,81,74.5,87.7,23.53,10.67
19551007,71,82,74.4,87.6,23.53,10.71
19551008,71,82,74.4,87.6,23.53,10.75
19551009,72,81,74.4,87.5,23.53,10.79
19551010,71,82,74.3,87.4,23.53,10.83
19551011,68,82,74.3,87.4,23.58,10.87
19551012,65,82,74.2,87.3,23.58,10.92
19551013,68,81,74.2,87.2,23.58,10.96
19551014,72,81,74.1,87.1,23.58,11
19551015,69,82,74.1,87.1,23.58,11.05
19551016,69,81,74,87,23.84,11.09
19551017,69,84,73.9,86.9,23.84,11.14
19551018,67,84,73.9,86.8,23.84,11.18
19551019,66,84,73.8,86.7,23.84,11.23
19551020,66,84,73.7,86.7,23.84,11.28
19551021,64,81,73.7,86.6,23.87,11.34
19551022,67,84,73.6,86.5,23.87,11.41
19551023,70,83,73.5,86.4,23.87,11.47
19551024,73,83,73.4,86.3,23.87,11.54
19551025,73,84,73.4,86.2,23.88,11.6
19551026,71,82,73.3,86.1,23.88,11.67
19551027,67,81,73.2,86,23.88,11.73
19551028,68,82,73.1,85.9,23.88,11.79
19551029,71,84,73,85.8,23.88,11.85
19551030,72,83,73,85.7,23.88,11.92
19551031,73,82,72.9,85.6,23.88,11.98
19551101,70,83,72.8,85.5,23.88,12.06
19551102,65,81,72.7,85.4,23.88,12.14
19551103,65,81,72.7,85.3,23.88,12.22
19551104,65,82,72.6,85.2,23.88,12.29
19551105,66,82,72.5,85.1,23.88,12.37
19551106,67,82,72.4,85,23.88,12.45
19551107,67,84,72.4,84.9,23.88,12.52
19551108,75,83,72.3,84.8,23.88,12.6
19551109,70,78,72.2,84.7,24.91,12.68
19551110,69,76,72.1,84.6,25.37,12.76
19551111,70,80,72.1,84.5,25.58,12.83
19551112,70,80,72,84.4,25.58,12.91
19551113,70,82,71.9,84.3,25.58,12.99
19551114,68,81,71.9,84.2,25.6,13.07
19551115,71,80,71.8,84.1,25.6,13.15
19551116,71,80,71.8,84,25.62,13.23
19551117,70,80,71.7,83.9,25.68,13.32
19551118,69,80,71.6,83.8,25.76,13.4
19551119,70,80,71.6,83.7,25.76,13.47
19551120,71,80,71.5,83.7,25.76,13.54
19551121,71,79,71.4,83.6,25.77,13.61
19551122,72,80,71.4,83.5,25.77,13.67
19551123,73,79,71.3,83.4,25.77,13.74
19551124,72,81,71.2,83.3,25.77,13.81
19551125,68,81,71.2,83.3,25.77,13.88
19551126,65,84,71.1,83.2,25.77,13.95
19551127,69,80,71,83.1,25.77,14.02
19551128,67,81,71,83,25.77,14.09
19551129,68,80,70.9,83,25.77,14.16
19551130,63,84,70.8,82.9,25.77,14.23
19551201,73,82,70.7,82.8,25.77,14.29
19551202,70,81,70.7,82.7,25.91,14.35
19551203,70,82,70.6,82.7,25.91,14.41
19551204,68,81,70.5,82.6,25.91,14.47
19551205,67,81,70.4,82.5,25.91,14.53
19551206,65,78,70.3,82.4,25.91,14.59
19551207,69,76,70.2,82.4,25.91,14.65
19551208,65,80,70.1,82.3,25.95,14.71
19551209,65,80,70,82.2,25.95,14.77
19551210,65,82,69.9,82.2,25.95,14.83
19551211,67,78,69.8,82.1,25.95,14.89
19551212,68,78,69.7,82,25.95,14.96
19551213,66,78,69.6,82,25.95,15.03
19551214,65,80,69.5,81.9,25.95,15.1
19551215,64,83,69.4,81.8,25.95,15.17
19551216,65,79,69.2,81.8,25.95,15.24
19551217,63,80,69.1,81.7,25.95,15.31
19551218,64,78,69,81.6,25.95,15.38
19551219,65,75,68.9,81.6,31.23,15.46
19551220,70,77,68.8,81.5,36.6,15.55
19551221,70,76,68.6,81.5,37.64,15.63
19551222,70,81,68.5,81.4,37.64,15.71
19551223,69,81,68.4,81.3,37.64,15.79
19551224,69,81,68.3,81.3,37.64,15.87
19551225,67,80,68.2,81.2,37.64,15.95
19551226,68,81,68.1,81.2,37.64,16.03
19551227,65,79,67.9,81.1,37.64,16.1
19551228,66,81,67.8,81.1,37.65,16.18
19551229,66,85,67.7,81,37.65,16.25
19551230,68,79,67.6,80.9,37.69,16.33
19551231,70,80,67.5,80.9,37.86,16.41
19560101,68,81,67.4,80.9,0.02,0.08
19560102,65,81,67.3,80.8,0.02,0.15
19560103,67,79,67.3,80.8,0.02,0.22
19560104,66,81,67.2,80.7,0.08,0.29
19560105,64,78,67.1,80.7,0.08,0.36
19560106,63,79,67,80.7,0.08,0.44
19560107,66,84,67,80.6,0.08,0.51
19560108,64,78,66.9,80.6,0.08,0.58
19560109,69,78,66.8,80.6,0.08,0.65
19560110,68,78,66.8,80.5,0.08,0.72
19560111,68,77,66.8,80.5,0.14,0.78
19560112,65,76,66.7,80.5,2.18,0.84
19560113,68,81,66.7,80.5,2.18,0.9
19560114,63,80,66.7,80.4,2.18,0.96
19560115,69,80,66.6,80.4,2.2,1.02
19560116,69,82,66.6,80.4,2.6,1.07
19560117,66,80,66.6,80.4,2.6,1.13
19560118,71,82,66.6,80.4,2.6,1.17
19560119,68,80,66.6,80.4,2.6,1.22
19560120,66,81,66.6,80.4,2.6,1.27
19560121,64,81,66.6,80.4,2.6,1.32
19560122,68,79,66.6,80.4,2.6,1.37
19560123,65,82,66.6,80.4,2.6,1.42
19560124,67,81,66.6,80.4,2.61,1.48
19560125,68,75,66.7,80.4,2.8,1.53
19560126,68,78,66.7,80.4,3.04,1.58
19560127,69,81,66.7,80.4,3.05,1.62
19560128,69,83,66.7,80.4,3.05,1.68
19560129,70,79,66.7,80.4,3.12,1.73
19560130,68,80,66.8,80.4,3.58,1.78
19560131,62,79,66.8,80.4,3.58,1.84
19560201,63,82,66.8,80.4,3.6,1.9
19560202,65,80,66.8,80.4,3.76,1.97
19560203,67,75,66.9,80.4,3.82,2.03
19560204,67,77,66.9,80.4,3.82,2.09
19560205,64,80,66.9,80.4,3.83,2.15
19560206,63,76,67,80.5,3.98,2.21
19560207,66,80,67,80.5,4.22,2.27
19560208,63,80,67,80.5,4.22,2.34
19560209,65,82,67,80.5,4.22,2.4
19560210,65,73,67,80.5,5.1,2.46
19560211,63,80,67.1,80.5,5.1,2.51
19560212,62,70,67.1,80.5,6.43,2.57
19560213,63,77,67.1,80.5,6.46,2.64
19560214,69,80,67.1,80.5,6.5,2.71
19560215,69,81,67.1,80.5,6.57,2.78
19560216,70,79,67.1,80.5,6.57,2.85
19560217,69,78,67.2,80.5,6.62,2.93
19560218,69,78,67.2,80.5,6.62,3
19560219,66,78,67.2,80.5,6.71,3.08
19560220,67,77,67.2,80.5,6.71,3.15
19560221,67,78,67.2,80.5,6.71,3.23
19560222,66,77,67.2,80.5,6.71,3.31
19560223,66,78,67.2,80.5,6.75,3.39
19560224,67,74,67.2,80.6,6.76,3.47
19560225,68,78,67.3,80.6,6.77,3.55
19560226,69,76,67.3,80.6,6.86,3.63
19560227,68,76,67.3,80.6,6.88,3.7
19560228,69,78,67.3,80.6,6.88,3.78
19560229,69,81,67.3,80.6,6.88,3.78
19560301,69,80,67.3,80.6,6.89,3.85
19560302,70,82,67.4,80.6,6.89,3.93
19560303,70,80,67.4,80.6,6.89,4
19560304,66,79,67.4,80.7,6.89,4.08
19560305,65,80,67.4,80.7,6.89,4.16
19560306,67,82,67.5,80.7,7.18,4.24
19560307,65,81,67.5,80.7,7.18,4.31
19560308,69,78,67.6,80.8,7.19,4.39
19560309,66,80,67.6,80.8,7.3,4.48
19560310,66,79,67.6,80.8,7.3,4.57
19560311,66,80,67.7,80.9,7.3,4.66
19560312,61,79,67.8,80.9,7.3,4.76
19560313,65,80,67.8,81,7.3,4.85
19560314,69,81,67.9,81,7.3,4.93
19560315,70,80,67.9,81.1,7.3,5.01
19560316,69,80,68,81.1,7.3,5.09
19560317,68,80,68.1,81.2,7.3,5.18
19560318,66,80,68.1,81.2,7.3,5.25
19560319,66,81,68.2,81.3,7.3,5.33
19560320,70,81,68.3,81.3,7.3,5.41
19560321,71,79,68.4,81.4,7.3,5.48
19560322,69,78,68.4,81.5,7.3,5.55
19560323,68,77,68.5,81.5,7.33,5.62
19560324,67,80,68.6,81.6,7.33,5.68
19560325,67,79,68.7,81.7,7.35,5.75
19560326,69,81,68.8,81.7,7.35,5.82
19560327,72,80,68.9,81.8,7.35,5.89
19560328,72,80,68.9,81.9,7.35,5.95
19560329,70,75,69,81.9,7.35,6.01
19560330,69,82,69.1,82,7.4,6.08
19560331,65,81,69.2,82.1,7.41,6.14
19560401,66,78,69.3,82.2,7.41,6.18
19560402,65,79,69.4,82.2,7.41,6.23
19560403,63,79,69.4,82.3,7.41,6.27
19560404,67,80,69.5,82.4,7.41,6.31
19560405,68,81,69.6,82.5,7.41,6.35
19560406,69,79,69.7,82.5,7.41,6.39
19560407,67,79,69.7,82.6,7.41,6.42
19560408,68,80,69.8,82.7,7.42,6.45
19560409,70,80,69.9,82.7,7.42,6.48
19560410,68,80,69.9,82.8,7.42,6.51
19560411,69,80,70,82.9,7.42,6.53
19560412,68,81,70,82.9,7.42,6.55
19560413,69,78,70.1,83,7.42,6.58
19560414,67,80,70.1,83.1,7.43,6.6
19560415,70,79,70.2,83.1,7.43,6.62
19560416,68,80,70.2,83.2,7.43,6.64
19560417,69,78,70.2,83.2,7.43,6.66
19560418,71,81,70.3,83.3,7.43,6.68
19560419,68,80,70.3,83.3,7.49,6.7
19560420,68,73,70.4,83.4,7.5,6.72
19560421,66,76,70.4,83.4,7.88,6.74
19560422,63,80,70.4,83.5,7.88,6.76
19560423,62,80,70.4,83.5,7.88,6.77
19560424,69,82,70.5,83.6,7.88,6.79
19560425,65,81,70.5,83.6,7.88,6.81
19560426,69,82,70.5,83.7,7.91,6.83
19560427,70,82,70.6,83.7,7.92,6.85
19560428,71,83,70.6,83.8,7.92,6.87
19560429,72,85,70.6,83.8,7.92,6.89
19560430,68,82,70.6,83.9,7.92,6.91
19560501,67,80,70.7,83.9,7.92,6.93
19560502,69,79,70.7,84,7.92,6.96
19560503,71,80,70.7,84,7.92,6.99
19560504,69,80,70.8,84.1,7.92,7.01
19560505,69,80,70.8,84.1,7.92,7.04
19560506,69,81,70.8,84.2,7.92,7.07
19560507,71,82,70.9,84.2,7.92,7.09
19560508,71,81,70.9,84.3,7.92,7.12
19560509,70,81,71,84.3,7.92,7.14
19560510,69,83,71,84.4,8.13,7.17
19560511,70,81,71.1,84.4,8.15,7.2
19560512,68,81,71.1,84.5,8.15,7.23
19560513,70,82,71.2,84.6,8.15,7.26
19560514,69,83,71.3,84.6,8.5,7.29
19560515,68,83,71.3,84.7,8.78,7.32
19560516,72,81,71.4,84.7,8.78,7.35
19560517,72,84,71.5,84.8,8.78,7.38
19560518,70,82,71.5,84.9,8.78,7.41
19560519,72,82,71.6,84.9,8.78,7.44
19560520,71,83,71.7,85,8.78,7.46
19560521,67,81,71.8,85.1,8.78,7.49
19560522,67,80,71.9,85.2,8.8,7.52
19560523,69,83,72,85.2,8.8,7.54
19560524,71,83,72,85.3,8.9,7.57
19560525,70,83,72.1,85.4,8.9,7.59
19560526,72,82,72.2,85.5,8.9,7.62
19560527,70,82,72.3,85.5,8.9,7.64
19560528,70,84,72.4,85.6,8.92,7.66
19560529,72,82,72.5,85.7,8.92,7.69
19560530,71,82,72.6,85.8,8.93,7.71
19560531,70,82,72.7,85.9,8.93,7.73
19560601,70,82,72.8,85.9,8.93,7.75
19560602,70,82,72.9,86,8.96,7.77
19560603,70,82,73,86.1,8.96,7.79
19560604,70,82,73,86.2,8.97,7.81
19560605,71,82,73.1,86.3,8.98,7.82
19560606,70,84,73.2,86.3,8.98,7.84
19560607,70,83,73.3,86.4,8.98,7.86
19560608,72,83,73.4,86.5,8.98,7.88
19560609,71,83,73.5,86.5,8.99,7.89
19560610,70,83,73.5,86.6,9,7.9
19560611,70,81,73.6,86.7,9.02,7.92
19560612,70,81,73.7,86.8,9.03,7.94
19560613,70,80,73.7,86.8,9.05,7.95
19560614,70,79,73.8,86.9,9.06,7.97
19560615,70,81,73.9,86.9,9.06,7.99
19560616,69,84,73.9,87,9.06,8
19560617,73,84,74,87.1,9.06,8.02
19560618,73,82,74,87.1,9.06,8.04
19560619,72,84,74.1,87.2,9.06,8.05
19560620,73,81,74.1,87.2,9.06,8.07
19560621,72,84,74.2,87.3,9.06,8.08
19560622,71,83,74.2,87.3,9.06,8.1
19560623,72,83,74.3,87.4,9.06,8.11
19560624,72,82,74.3,87.4,9.06,8.13
19560625,72,83,74.3,87.4,9.06,8.15
19560626,72,83,74.4,87.5,9.06,8.16
19560627,72,83,74.4,87.5,9.06,8.18
19560628,72,84,74.4,87.5,9.06,8.2
19560629,71,82,74.5,87.6,9.06,8.21
19560630,71,83,74.5,87.6,9.07,8.23
19560701,72,84,74.5,87.7,9.07,8.25
19560702,72,84,74.6,87.7,9.07,8.26
19560703,73,85,74.6,87.7,9.07,8.28
19560704,71,85,74.6,87.7,9.07,8.29
19560705,73,85,74.7,87.8,9.07,8.31
19560706,74,82,74.7,87.8,9.07,8.33
19560707,73,85,74.7,87.8,9.07,8.35
19560708,71,85,74.8,87.9,9.07,8.36
19560709,68,83,74.8,87.9,9.09,8.38
19560710,68,85,74.9,87.9,9.09,8.4
19560711,71,86,74.9,87.9,9.09,8.41
19560712,71,84,74.9,88,9.09,8.43
19560713,72,83,75,88,9.09,8.44
19560714,72,83,75,88,9.09,8.46
19560715,73,82,75,88.1,9.11,8.47
19560716,70,81,75.1,88.1,9.15,8.49
19560717,71,86,75.1,88.1,9.15,8.51
19560718,73,85,75.2,88.2,9.15,8.52
19560719,72,87,75.2,88.2,9.17,8.54
19560720,74,86,75.3,88.2,9.17,8.55
19560721,74,83,75.3,88.2,9.18,8.57
19560722,74,83,75.3,88.3,9.18,8.59
19560723,73,86,75.4,88.3,9.18,8.61
19560724,73,85,75.4,88.3,9.18,8.63
19560725,72,86,75.5,88.4,9.18,8.64
19560726,70,86,75.5,88.4,9.18,8.66
19560727,74,85,75.5,88.4,9.18,8.68
19560728,73,85,75.6,88.5,9.18,8.7
19560729,73,86,75.6,88.5,9.19,8.71
19560730,72,87,75.6,88.5,9.19,8.73
19560731,74,86,75.7,88.6,9.19,8.75
19560801,75,86,75.7,88.6,9.19,8.77
19560802,75,85,75.7,88.6,9.19,8.79
19560803,73,83,75.7,88.6,9.19,8.81
19560804,74,85,75.7,88.7,9.19,8.83
19560805,74,85,75.8,88.7,9.19,8.85
19560806,73,84,75.8,88.7,9.19,8.87
19560807,71,88,75.8,88.7,9.19,8.89
19560808,72,86,75.8,88.8,9.19,8.9
19560809,72,83,75.8,88.8,9.33,8.92
19560810,73,86,75.8,88.8,9.33,8.94
19560811,76,85,75.8,88.8,9.33,8.96
19560812,74,85,75.8,88.8,9.33,8.99
19560813,73,85,75.8,88.8,9.33,9.01
19560814,74,83,75.7,88.9,9.33,9.04
19560815,74,85,75.7,88.9,9.33,9.07
19560816,74,84,75.7,88.9,9.33,9.1
19560817,74,83,75.7,88.9,9.44,9.13
19560818,76,85,75.7,88.9,9.44,9.16
19560819,75,85,75.6,88.9,9.44,9.19
19560820,74,85,75.6,88.9,9.44,9.22
19560821,73,85,75.6,88.9,9.44,9.25
19560822,73,84,75.5,88.9,9.44,9.28
19560823,71,85,75.5,88.9,9.44,9.31
19560824,73,84,75.4,88.9,9.44,9.34
19560825,74,85,75.4,88.9,9.44,9.38
19560826,75,85,75.4,88.8,9.44,9.41
19560827,75,85,75.3,88.8,9.44,9.44
19560828,74,86,75.3,88.8,9.44,9.47
19560829,74,84,75.2,88.8,9.44,9.51
19560830,72,85,75.2,88.8,9.72,9.55
19560831,75,85,75.2,88.8,9.72,9.59
19560901,74,85,75.1,88.7,9.72,9.62
19560902,74,84,75.1,88.7,9.72,9.66
19560903,75,85,75.1,88.7,9.72,9.7
19560904,75,86,75,88.7,9.72,9.73
19560905,72,85,75,88.7,9.85,9.77
19560906,73,85,75,88.6,9.85,9.8
19560907,74,84,74.9,88.6,9.85,9.84
19560908,74,85,74.9,88.6,9.85,9.87
19560909,73,84,74.9,88.6,9.85,9.9
19560910,73,85,74.9,88.6,9.85,9.93
19560911,74,85,74.8,88.5,9.85,9.96
19560912,71,85,74.8,88.5,9.85,9.99
19560913,69,85,74.8,88.5,9.85,10.02
19560914,72,85,74.8,88.5,9.85,10.05
19560915,72,84,74.8,88.4,9.85,10.07
19560916,73,86,74.7,88.4,9.85,10.1
19560917,74,85,74.7,88.4,9.85,10.13
19560918,75,86,74.7,88.4,9.85,10.15
19560919,75,86,74.7,88.3,9.85,10.18
19560920,75,86,74.7,88.3,9.85,10.21
19560921,76,85,74.7,88.3,9.85,10.23
19560922,75,86,74.7,88.2,9.85,10.26
19560923,72,87,74.7,88.2,9.86,10.29
19560924,75,87,74.7,88.2,9.86,10.31
19560925,74,85,74.7,88.1,9.86,10.34
19560926,75,85,74.7,88.1,9.86,10.37
19560927,74,85,74.6,88.1,9.86,10.39
19560928,74,85,74.6,88,9.86,10.42
19560929,74,85,74.6,88,9.86,10.45
19560930,74,85,74.6,88,9.86,10.47
19561001,73,83,74.6,87.9,9.86,10.5
19561002,72,85,74.6,87.9,9.86,10.53
19561003,72,84,74.5,87.8,9.88,10.56
19561004,73,83,74.5,87.8,9.88,10.59
19561005,71,86,74.5,87.7,9.88,10.63
19561006,70,86,74.5,87.7,9.88,10.67
19561007,71,85,74.4,87.6,10.05,10.71
19561008,71,81,74.4,87.6,10.05,10.75
19561009,71,80,74.4,87.5,10.06,10.79
19561010,68,84,74.3,87.4,10.06,10.83
19561011,70,86,74.3,87.4,10.06,10.87
19561012,74,86,74.2,87.3,10.06,10.92
19561013,73,85,74.2,87.2,10.24,10.96
19561014,70,84,74.1,87.1,11.02,11
19561015,70,81,74.1,87.1,11.07,11.05
19561016,71,83,74,87,11.1,11.09
19561017,73,84,73.9,86.9,11.1,11.14
19561018,72,83,73.9,86.8,11.1,11.18
19561019,72,86,73.8,86.7,11.1,11.23
19561020,71,84,73.7,86.7,11.1,11.28
19561021,71,85,73.7,86.6,11.67,11.34
19561022,71,82,73.6,86.5,11.67,11.41
19561023,74,86,73.5,86.4,11.67,11.47
19561024,73,84,73.4,86.3,11.67,11.54
19561025,71,85,73.4,86.2,11.67,11.6
19561026,71,85,73.3,86.1,11.67,11.67
19561027,72,84,73.2,86,11.67,11.73
19561028,74,84,73.1,85.9,11.67,11.79
19561029,73,84,73,85.8,11.67,11.85
19561030,72,83,73,85.7,11.67,11.92
19561031,73,84,72.9,85.6,11.67,11.98
19561101,72,84,72.8,85.5,11.67,12.06
19561102,68,85,72.7,85.4,11.67,12.14
19561103,68,83,72.7,85.3,11.67,12.22
19561104,65,84,72.6,85.2,11.67,12.29
19561105,66,83,72.5,85.1,11.67,12.37
19561106,68,84,72.4,85,11.67,12.45
19561107,71,84,72.4,84.9,11.67,12.52
19561108,68,84,72.3,84.8,11.67,12.6
19561109,69,83,72.2,84.7,11.67,12.68
19561110,72,83,72.1,84.6,11.67,12.76
19561111,73,82,72.1,84.5,11.67,12.83
19561112,72,81,72,84.4,11.67,12.91
19561113,72,83,71.9,84.3,11.67,12.99
19561114,68,81,71.9,84.2,11.69,13.07
19561115,68,82,71.8,84.1,12.3,13.15
19561116,66,81,71.8,84,15.47,13.23
19561117,66,70,71.7,83.9,16.77,13.32
19561118,67,75,71.6,83.8,17.1,13.4
19561119,68,80,71.6,83.7,17.16,13.47
19561120,71,83,71.5,83.7,17.38,13.54
19561121,68,83,71.4,83.6,17.38,13.61
19561122,66,82,71.4,83.5,17.38,13.67
19561123,66,83,71.3,83.4,17.38,13.74
19561124,71,82,71.2,83.3,17.47,13.81
19561125,68,83,71.2,83.3,17.48,13.88
19561126,68,85,71.1,83.2,17.48,13.95
19561127,71,84,71,83.1,17.49,14.02
19561128,70,85,71,83,17.49,14.09
19561129,70,83,70.9,83,17.51,14.16
19561130,64,78,70.8,82.9,18.91,14.23
19561201,61,75,70.7,82.8,18.93,14.29
19561202,59,80,70.7,82.7,18.93,14.35
19561203,63,80,70.6,82.7,19.05,14.41
19561204,61,81,70.5,82.6,19.05,14.47
19561205,61,82,70.4,82.5,19.05,14.53
19561206,64,80,70.3,82.4,21.05,14.59
19561207,66,79,70.2,82.4,21.14,14.65
19561208,74,81,70.1,82.3,21.14,14.71
19561209,75,83,70,82.2,21.14,14.77
19561210,72,82,69.9,82.2,21.14,14.83
19561211,70,82,69.8,82.1,21.14,14.89
19561212,70,80,69.7,82,21.14,14.96
19561213,70,80,69.6,82,21.14,15.03
19561214,69,80,69.5,81.9,21.14,15.1
19561215,71,81,69.4,81.8,21.14,15.17
19561216,70,80,69.2,81.8,21.19,15.24
19561217,72,80,69.1,81.7,21.19,15.31
19561218,70,80,69,81.6,21.19,15.38
19561219,69,81,68.9,81.6,21.23,15.46
19561220,66,82,68.8,81.5,21.23,15.55
19561221,68,83,68.6,81.5,21.23,15.63
19561222,69,80,68.5,81.4,21.23,15.71
19561223,70,80,68.4,81.3,21.23,15.79
19561224,65,80,68.3,81.3,21.23,15.87
19561225,65,82,68.2,81.2,21.23,15.95
19561226,69,83,68.1,81.2,21.23,16.03
19561227,66,83,67.9,81.1,21.23,16.1
19561228,66,82,67.8,81.1,21.23,16.18
19561229,64,81,67.7,81,21.23,16.25
